SEASON,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS
2003,Jason,Keep,Jason Keep,C-PF,81.75,79.0,270.0,84.5,106.5,8.6,8.75,9.5,29.5,34.0,11.18,3.3,27.0
2003,Bernard,King,Bernard King,SG-PG,75.75,79.0,200.0,77.5,98.5,12.9,8.75,9.5,28.0,33.5,11.37,3.18,11.0
2003,Brandin,Knight,Brandin Knight,PG,71.75,79.0,190.0,78.0,95.5,10.5,8.75,9.5,29.0,34.5,11.3,3.26,6.0
2003,Kyle,Korver,Kyle Korver,SF,78.25,79.0,211.0,81.5,102.5,6.7,8.75,9.5,25.5,31.5,11.42,3.47,13.0
2003,James,Lang,James Lang,C-PF,80.25,79.0,316.0,90.25,110.0,21.4,8.75,9.5,24.5,32.0,14.01,3.55,8.0
2003,Donald,Little,Donald Little,PF-C,81.5,79.0,229.0,87.0,97.0,7.3,8.75,9.5,33.0,37.0,11.18,3.2,18.0
2003,Chris,Marcus,Chris Marcus,C,84.0,79.0,334.0,92.0,114.0,23.1,8.75,9.5,29.0,34.5,11.3,3.26,12.0
2003,Chris,Massie,Chris Massie,PF-C,78.5,79.0,259.0,85.0,106.5,14.8,8.75,9.5,26.5,33.0,12.48,3.22,13.0
2003,Will,McDonald,Will McDonald,C-PF,81.5,79.0,258.0,87.5,109.5,13.6,8.75,9.5,25.0,32.5,11.83,3.42,17.0
2003,Darko,Milicic,Darko Milicic,PF,83.5,79.0,250.0,89.0,111.5,8.0,8.75,9.5,26.5,32.5,11.3,3.36,13.0
2003,Jeff,Newton,Jeff Newton,PF,80.0,79.0,199.0,85.0,106.0,5.3,8.75,9.5,27.5,34.0,11.18,3.23,9.0
2003,Uche,Nsonwu-Amadi,Uche Nsonwu-Amadi,PF-C,79.75,79.0,246.0,87.75,106.5,6.0,8.75,9.5,27.5,29.0,11.83,3.25,21.0
2003,Ugonna,Okyekwe,Ugonna Okyekwe,SF,79.25,79.0,228.0,87.0,109.0,4.3,8.75,9.5,32.0,36.5,11.43,3.2,8.0
2003,Marlon,Parmer,Marlon Parmer,PG,72.75,79.0,184.0,75.5,97.0,9.3,8.75,9.5,28.0,32.0,11.3,3.42,13.0
2003,Stephane,Pelle,Stephane Pelle,PF-SF,79.0,79.0,246.0,86.0,107.0,12.4,8.75,9.5,28.5,33.0,11.37,3.27,17.0
2003,Kirk,Penney,Kirk Penney,SG-SF,77.0,79.0,218.0,77.25,97.0,8.0,8.75,9.5,32.0,35.5,10.44,3.04,15.0
2003,Pavel,Podkolzin,Pavel Podkolzin,C,87.5,79.0,303.0,89.75,116.0,16.3,8.75,9.5,19.5,22.5,13.4,3.8,5.0
2003,Josh,Powell,Josh Powell,PF-SF,80.0,79.0,227.0,85.0,107.5,8.0,8.75,9.5,32.5,38.5,11.72,3.2,15.0
2003,Hollis,Price,Hollis Price,PG-SG,71.5,79.0,165.0,76.5,94.5,7.3,8.75,9.5,27.5,33.0,10.72,3.25,1.0
2003,Luke,Ridnour,Luke Ridnour,PG,73.0,79.0,167.0,75.0,95.5,5.3,8.75,9.5,26.0,32.5,11.0,3.28,0.0
2003,Joe,Shipp,Joe Shipp,SG,76.0,79.0,224.0,82.0,103.0,11.7,8.75,9.5,29.0,34.5,11.75,3.2,17.0
2003,Ron,Slay,Ron Slay,SF-PF,78.0,79.0,236.0,82.0,103.5,16.3,8.75,9.5,28.5,31.5,12.01,3.43,10.0
2003,Tommy,Smith,Tommy Smith,PF-SF,81.0,79.0,200.0,86.5,107.5,6.7,8.75,9.5,30.0,33.0,11.54,3.14,2.0
2003,Theron,Smith,Theron Smith,PF-SF,78.5,79.0,234.0,82.25,104.5,9.3,8.75,9.5,28.5,32.0,10.99,3.1,25.0
2003,Marvin,Stone,Marvin Stone,C-PF,81.5,79.0,261.0,87.5,109.5,17.4,8.75,9.5,25.5,27.5,12.1,3.5,9.0
2003,Michael,Sweetney,Michael Sweetney,PF,79.25,79.0,262.0,85.0,107.5,14.1,8.75,9.5,26.0,31.5,12.9,3.28,3.0
2003,Sasha,Vujacic,Sasha Vujacic,PG-SG,77.5,79.0,193.0,77.5,101.0,14.1,8.75,9.5,29.0,34.5,11.3,3.26,0.0
2003,Dwyane,Wade,Dwyane Wade,SG-SF,75.75,79.0,212.0,82.75,102.0,6.7,8.75,9.5,31.5,35.0,10.56,3.08,9.0
2003,Wayne,Wallace,Wayne Wallace,PF,79.25,79.0,187.0,86.0,108.0,4.6,8.75,9.5,29.5,36.0,11.85,3.24,6.0
2003,Luke,Walton,Luke Walton,SF-PF,79.75,79.0,235.0,80.5,104.0,9.3,8.75,9.5,28.0,34.5,11.3,3.26,12.0
2003,David,West,David West,PF-SF,80.25,79.0,226.0,88.25,108.25,8.0,8.75,9.5,28.5,31.5,12.18,3.43,11.0
2003,Mo,Williams,Mo Williams,PG-SG,72.75,79.0,189.0,77.5,98.5,6.7,8.75,9.5,29.0,34.5,11.3,3.26,3.0
2003,Wesley,Wilson,Wesley Wilson,C-PF,82.25,79.0,257.0,87.0,110.5,12.4,8.75,9.5,27.0,30.5,12.19,3.3,20.0
2003,Doug,Wrenn,Doug Wrenn,SF-PF,77.75,79.0,220.0,91.5,100.5,7.3,8.75,9.5,34.5,41.0,11.38,3.17,15.0
2003,Derrick,Zimmerman,Derrick Zimmerman,PG,73.0,79.0,190.0,81.0,96.25,5.3,8.75,9.5,34.0,40.5,11.09,3.1,13.0
2004,Tony,Allen,Tony Allen,SG,75.5,76.25,214.0,81.0,102.0,6.7,8.75,9.5,31.5,36.5,10.7,3.19,17.0
2004,Trevor,Ariza,Trevor Ariza,SG-SF,79.0,80.25,201.0,86.0,107.5,8.0,8.75,9.5,29.5,32.0,11.63,3.29,8.0
2004,Andre,Barrett,Andre Barrett,PG,68.75,69.75,171.0,73.0,92.0,6.7,8.75,9.5,29.0,34.5,10.63,3.08,13.0
2004,Brandon,Bass,Brandon Bass,PF,78.25,79.25,246.0,86.5,106.5,9.3,8.75,9.5,31.5,33.0,11.61,3.24,18.0
2004,Andris,Biedrins,Andris Biedrins,C,78.0,79.0,213.2,82.5,104.0,9.3,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2004,Tony,Bobbitt,Tony Bobbitt,SG,74.75,76.0,185.0,79.0,100.0,7.3,8.75,9.5,29.0,34.5,11.3,3.26,1.0
2004,Brian,Boddicker,Brian Boddicker,SF-PF,79.5,80.75,230.0,82.0,105.5,11.2,8.75,9.5,28.0,30.0,10.93,3.25,16.0
2004,Tim,Bowers,Tim Bowers,PG-SG,72.5,73.75,181.0,81.0,98.0,2.6,8.75,9.5,37.0,43.5,11.24,3.21,13.0
2004,Andre,Brown,Andre Brown,PF-C,80.0,81.5,236.0,83.0,107.0,6.0,8.75,9.5,32.0,35.5,11.7,3.22,18.0
2004,Antonio,Burks,Antonio Burks,PG,72.0,72.75,191.0,78.5,96.5,9.9,8.75,9.5,29.0,34.5,11.3,3.26,9.0
2004,Jackie,Butler,Jackie Butler,C,80.0,81.5,263.0,85.5,109.0,16.3,8.75,9.5,23.0,25.0,13.32,3.4,14.0
2004,Aleksandar,Capin,Aleksandar Capin,PG,72.0,73.25,176.0,73.5,94.0,9.3,8.75,9.5,23.0,29.0,11.5,3.27,4.0
2004,Ales,Chan,Ales Chan,C,84.0,86.0,255.0,87.0,113.0,14.8,8.75,9.5,21.0,29.0,12.9,3.62,2.0
2004,Josh,Childress,Josh Childress,SG-SF,77.75,79.25,196.0,83.0,105.0,9.3,8.75,9.5,29.0,36.0,11.95,3.38,11.0
2004,TJ,Cummings,TJ Cummings,SF,79.5,80.75,215.0,81.5,106.5,6.7,8.75,9.5,27.0,31.0,11.58,3.12,6.0
2004,Erik,Daniels,Erik Daniels,SF-PF,78.25,79.5,223.0,83.0,106.0,18.5,8.75,9.5,31.0,32.0,11.38,3.19,4.0
2004,Luol,Deng,Luol Deng,SF,79.0,80.0,220.0,84.5,108.5,6.7,8.75,9.5,27.5,31.5,11.46,3.34,5.0
2004,Marcus,Douthit,Marcus Douthit,C-PF,81.5,83.0,223.0,88.0,111.5,13.7,8.75,9.5,25.5,31.5,11.64,3.34,1.0
2004,Chris,Duhon,Chris Duhon,PG,72.0,73.25,193.0,78.5,98.0,6.7,8.75,9.5,31.5,35.0,10.45,3.14,7.0
2004,John,Edwards,John Edwards,C,83.25,85.0,264.0,88.5,113.0,14.1,8.75,9.5,29.0,34.5,11.3,3.26,15.0
2004,Andre,Emmett,Andre Emmett,SG-SF,75.5,76.5,216.0,81.0,100.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2004,Desmon,Farmer,Desmon Farmer,SG,76.5,77.75,214.0,80.5,103.0,5.3,8.75,9.5,24.0,31.0,10.89,3.2,12.0
2004,Luis,Flores,Luis Flores,PG-SG,72.5,73.75,202.0,79.5,98.5,6.0,8.75,9.5,29.0,32.0,10.97,3.1,15.0
2004,Matt,Freije,Matt Freije,SF-PF,80.25,81.5,234.0,85.0,108.5,10.8,8.75,9.5,29.5,31.0,11.15,3.25,13.0
2004,Chris,Garnett,Chris Garnett,C-PF,80.25,81.75,260.0,85.0,108.0,14.8,8.75,9.5,27.0,31.5,11.75,3.36,22.0
2004,Ryan,Gomes,Ryan Gomes,SF-PF,78.5,79.75,248.0,86.0,106.5,6.7,8.75,9.5,26.5,30.5,12.49,3.24,9.0
2004,Ben,Gordon,Ben Gordon,PG-SG,73.0,74.25,192.0,80.5,99.0,5.3,8.75,9.5,31.5,37.5,11.28,3.19,12.0
2004,Devin,Harris,Devin Harris,PG,73.75,75.0,170.0,79.5,98.5,5.3,8.75,9.5,30.5,37.0,11.03,3.19,5.0
2004,Dwight,Howard,Dwight Howard,PF-C,81.0,82.25,240.0,88.5,111.5,10.5,8.75,9.5,30.5,35.5,11.21,3.14,7.0
2004,Rolando,Howell,Rolando Howell,PF,79.5,80.5,229.0,84.5,107.0,11.7,8.75,9.5,28.5,34.5,11.91,3.28,10.0
2004,Kris,Humphries,Kris Humphries,PF,80.25,81.5,238.0,84.5,106.5,6.7,8.75,9.5,29.5,36.0,11.33,3.2,22.0
2004,Andre,Iguodala,Andre Iguodala,SG-SF,77.75,78.75,217.0,83.0,105.5,6.7,8.75,9.5,30.5,34.5,11.17,3.18,4.0
2004,Martin,Iti,Martin Iti,C-PF,80.5,81.75,233.0,89.0,111.5,10.5,8.75,9.5,26.5,32.5,12.28,3.41,13.0
2004,Luke,Jackson,Luke Jackson,SF-SG,78.0,79.0,212.0,80.5,103.0,8.0,8.75,9.5,26.5,36.0,11.1,3.24,13.0
2004,Al,Jefferson,Al Jefferson,PF-SF,80.5,81.75,263.0,86.5,110.0,10.5,8.75,9.5,28.5,30.0,13.08,3.29,3.0
2004,Arthur,Johnson,Arthur Johnson,PF-C,79.0,80.5,262.0,87.0,109.0,16.3,8.75,9.5,26.5,28.5,11.81,3.38,14.0
2004,Ivan,Koljevic,Ivan Koljevic,PG,73.0,74.0,172.0,74.5,95.0,6.7,8.75,9.5,26.0,28.5,11.07,3.28,4.0
2004,Herve,Lamizana,Herve Lamizana,SF-PF,79.5,80.5,210.0,85.5,107.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2004,Sergei,Lishouk,Sergei Lishouk,PF-SF,82.25,83.5,244.0,84.0,109.5,10.5,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2004,Shaun,Livingston,Shaun Livingston,PG-SG,78.25,79.5,186.0,83.0,105.5,6.7,8.75,9.5,26.5,30.0,10.72,3.23,10.0
2004,Jaime,Lloreda,Jaime Lloreda,PF,78.75,80.5,247.0,81.5,107.0,9.9,8.75,9.5,25.5,29.5,12.93,3.23,6.0
2004,Bryant,Matthews,Bryant Matthews,SF-SG,77.75,78.75,206.0,84.5,105.5,6.7,8.75,9.5,29.0,34.5,11.08,3.13,13.0
2004,Marcus,Melvin,Marcus Melvin,SF-PF,78.75,80.5,241.0,84.0,105.5,10.5,8.75,9.5,25.0,30.5,11.81,3.33,11.0
2004,Rich,Melzer,Rich Melzer,PF-SF,79.5,80.75,229.0,86.0,107.0,12.4,8.75,9.5,24.5,28.5,11.74,3.39,8.0
2004,Ricky,Minard,Ricky Minard,PG-SG,75.25,76.25,198.0,79.0,101.5,8.0,8.75,9.5,27.5,33.0,10.94,3.1,13.0
2004,James,Moore,James Moore,PF-SF,78.5,80.0,198.0,84.5,107.0,8.0,8.75,9.5,28.5,32.5,11.01,3.21,10.0
2004,Marcus,Moore,Marcus Moore,PG-SG,76.0,77.25,202.0,81.0,101.5,14.8,8.75,9.5,25.0,30.0,11.31,3.34,10.0
2004,Michel,Morandais,Michel Morandais,SG-SF,75.75,76.75,205.0,83.5,102.0,8.6,8.75,9.5,30.5,33.5,11.45,3.22,16.0
2004,Jameer,Nelson,Jameer Nelson,PG,71.0,72.5,199.0,74.5,95.0,8.0,8.75,9.5,28.5,33.5,10.95,3.14,15.0
2004,Misan,Nikagbatse,Misan Nikagbatse,SG-PG,75.5,76.75,223.0,82.0,102.0,12.9,8.75,9.5,27.5,32.5,11.27,3.32,11.0
2004,Emeka,Okafor,Emeka Okafor,C-PF,80.75,82.0,257.0,88.0,110.5,5.3,8.75,9.5,31.5,34.0,12.32,3.15,22.0
2004,Randall,Orr,Randall Orr,PF-SF,81.0,82.75,193.0,82.5,107.5,6.7,8.75,9.5,26.5,33.0,11.18,3.27,6.0
2004,Dylan,Page,Dylan Page,SF,79.5,80.75,239.0,79.0,105.0,12.3,8.75,9.5,26.0,30.0,10.99,3.4,17.0
2004,Drago,Pasalic,Drago Pasalic,PF,81.25,82.75,231.0,83.5,108.0,12.9,8.75,9.5,25.5,30.0,12.97,3.56,8.0
2004,Rickey,Paulding,Rickey Paulding,SG,74.75,76.0,210.0,81.5,101.5,5.3,8.75,9.5,30.0,36.0,11.14,3.17,17.0
2004,Kelvin,Pena,Kelvin Pena,SG-PG,74.25,75.25,182.0,78.5,99.5,8.6,8.75,9.5,27.5,32.5,11.5,3.24,1.0
2004,Tim,Pickett,Tim Pickett,PG-SG,75.0,76.25,207.0,79.5,100.5,6.0,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2004,Omar,Quintero,Omar Quintero,PG,69.75,71.25,170.0,71.5,92.5,14.1,8.75,9.5,25.0,29.0,11.37,3.25,2.0
2004,Peter,Ramos,Peter Ramos,C,85.75,87.25,266.0,89.5,111.5,6.7,8.75,9.5,24.0,26.5,12.61,3.6,2.0
2004,Jared,Reiner,Jared Reiner,C-PF,82.0,83.75,246.0,84.5,109.0,12.9,8.75,9.5,22.0,26.0,12.65,3.56,15.0
2004,Lawrence,Roberts,Lawrence Roberts,PF,79.5,81.0,233.0,81.5,106.5,9.3,8.75,9.5,27.5,33.0,12.52,3.3,18.0
2004,Bernard,Robinson,Bernard Robinson,SG-SF,77.25,78.5,208.0,82.0,102.0,6.0,8.75,9.5,28.5,34.5,10.91,3.17,14.0
2004,Nate,Robinson,Nate Robinson,PG,67.75,69.0,181.0,73.0,91.5,6.7,8.75,9.5,35.5,43.5,10.75,2.96,13.0
2004,Aerick,Sanders,Aerick Sanders,PF,78.5,79.5,205.0,83.5,106.0,6.7,8.75,9.5,24.5,30.5,11.98,3.37,9.0
2004,Romain,Sato,Romain Sato,SG,74.0,75.25,204.0,83.0,102.5,6.0,8.75,9.5,31.5,35.5,11.27,3.18,8.0
2004,Blagota,Sekulic,Blagota Sekulic,SF-PF,81.25,82.5,234.0,83.0,107.0,9.3,8.75,9.5,23.5,31.5,10.93,3.39,8.0
2004,Josh,Smith,Josh Smith,SG-SF,79.0,80.25,221.0,84.0,106.5,6.7,8.75,9.5,32.5,39.5,11.43,3.24,12.0
2004,J.R.,Smith,J.R. Smith,SG-SF,77.5,78.75,227.0,82.0,104.0,6.7,8.75,9.5,29.0,35.5,10.93,3.21,5.0
2004,Kirk,Snyder,Kirk Snyder,SG-SF,78.0,78.75,228.0,81.0,104.0,9.3,8.75,9.5,30.0,35.0,10.79,3.13,19.0
2004,Pape,Sow,Pape Sow,PF-C,80.5,82.0,233.0,86.0,108.5,9.3,8.75,9.5,28.0,31.5,12.13,3.27,18.0
2004,Tiago,Splitter,Tiago Splitter,C-PF,82.25,83.75,233.0,86.0,109.5,5.3,8.75,9.5,26.0,31.5,11.65,3.38,8.0
2004,Blake,Stepp,Blake Stepp,PG,78.0,79.0,213.2,82.5,104.0,8.0,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2004,Tom,Timmerrmans,Tom Timmerrmans,PF-C,82.5,83.5,272.0,83.0,107.5,15.2,8.75,9.5,23.0,26.5,13.13,3.63,15.0
2004,Marko,Tomas,Marko Tomas,SG-PG,78.5,79.75,198.0,79.0,103.5,9.3,8.75,9.5,32.0,31.5,11.8,3.23,10.0
2004,Beno,Udrih,Beno Udrih,PG,74.5,75.75,199.0,76.5,98.0,9.3,8.75,9.5,29.0,34.5,11.3,3.26,2.0
2004,Jackson,Vroman,Jackson Vroman,PF-C,81.25,82.75,226.0,84.0,105.5,6.7,8.75,9.5,29.5,33.5,10.75,3.25,12.0
2004,Delonte,West,Delonte West,PG-SG,73.5,74.75,183.0,78.0,99.5,6.7,8.75,9.5,30.0,35.0,11.2,3.15,12.0
2004,Damien,Wilkins,Damien Wilkins,SG-SF,76.5,78.0,222.0,84.0,106.0,7.3,8.75,9.5,26.5,31.0,11.92,3.15,15.0
2004,Mike,Williams,Mike Williams,SF,77.5,78.5,197.0,83.5,105.5,9.3,8.75,9.5,23.5,27.5,11.59,3.42,10.0
2004,Nate,Williams,Nate Williams,PF-SF,80.5,82.0,240.0,85.5,109.5,12.4,8.75,9.5,23.5,26.0,12.6,3.35,1.0
2004,Rashad,Wright,Rashad Wright,PG,72.5,73.75,190.0,82.0,98.5,8.0,8.75,9.5,28.5,32.5,11.15,3.28,10.0
2005,Alex,Acker,Alex Acker,SG,75.75,76.75,183.0,84.0,102.5,6.7,8.75,9.5,28.0,32.0,11.67,3.35,11.0
2005,Deji,Akindele,Deji Akindele,C-PF,81.5,83.0,236.4,87.0,108.5,6.7,8.75,9.5,30.5,32.5,12.58,3.35,13.0
2005,Mustafa,Al-Sayyad,Mustafa Al-Sayyad,PF-C,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,26.5,30.5,11.56,3.42,10.0
2005,Nemanja,Aleksandrov,Nemanja Aleksandrov,PF-SF,82.0,84.0,220.6,83.0,110.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,5.0
2005,Alan,Anderson,Alan Anderson,SG-SF,76.5,78.0,223.2,81.5,104.0,6.7,8.75,9.5,26.5,30.5,10.32,3.27,10.0
2005,Martynas,Andriuskevicius,Martynas Andriuskevicius,C-PF,85.25,87.0,227.8,83.25,112.5,6.7,8.75,9.5,24.0,27.5,11.94,3.42,0.0
2005,Sean,Banks,Sean Banks,SF,77.75,79.0,206.4,85.0,108.0,6.7,8.75,9.5,25.0,31.5,11.74,3.35,7.0
2005,Eddie,Basden,Eddie Basden,SG-SF,76.25,77.5,210.0,82.25,101.0,6.7,8.75,9.5,33.0,36.5,10.52,3.21,14.0
2005,Mike,Bell,Mike Bell,SF-PF,80.75,81.25,206.2,85.5,104.5,6.7,8.75,9.5,33.5,39.5,11.73,3.29,13.0
2005,Andrew,Bogut,Andrew Bogut,C-PF,83.0,84.25,250.6,87.0,110.5,6.7,8.75,9.5,27.5,33.5,12.06,3.51,13.0
2005,Dee,Brown,Dee Brown,PG-SG,71.0,72.0,179.0,74.0,94.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2005,Will,Bynum,Will Bynum,PG-SG,70.5,71.5,188.8,75.5,93.0,6.7,8.75,9.5,33.0,40.5,11.12,3.0,15.0
2005,Marcus,Campbell,Marcus Campbell,C,82.25,84.25,280.4,90.0,114.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,9.0
2005,Will,Conroy,Will Conroy,PG,73.0,74.0,188.6,75.0,96.5,6.7,8.75,9.5,30.5,36.5,10.51,3.28,14.0
2005,Taylor,Coppenrath,Taylor Coppenrath,PF-SF,79.75,81.25,252.4,83.5,106.5,6.7,8.75,9.5,24.5,27.0,11.51,3.44,5.0
2005,Travis,Diener,Travis Diener,PG-SG,71.75,73.0,165.2,71.75,93.5,6.7,8.75,9.5,24.5,31.0,10.85,3.26,1.0
2005,Ike,Diogu,Ike Diogu,PF,78.5,80.0,255.4,87.5,109.0,6.7,8.75,9.5,28.0,31.0,11.94,3.45,21.0
2005,Daryl,Dorsey,Daryl Dorsey,PG,71.25,72.5,160.8,71.5,94.0,6.7,8.75,9.5,25.0,30.5,11.41,3.24,0.0
2005,Monta,Ellis,Monta Ellis,SG-PG,74.25,75.25,176.6,74.75,98.0,6.7,8.75,9.5,26.5,31.5,12.13,3.31,0.0
2005,Raymond,Felton,Raymond Felton,PG,71.5,72.25,199.4,76.25,98.0,6.7,8.75,9.5,29.0,33.5,10.5,3.06,6.0
2005,Rudy,Fernandez,Rudy Fernandez,SG,76.75,78.0,172.0,79.5,101.5,6.7,8.75,9.5,26.5,35.5,10.48,3.33,0.0
2005,D'Or,Fischer,D'Or Fischer,C-PF,81.25,82.5,242.4,90.0,110.5,6.7,8.75,9.5,28.0,30.5,12.53,3.5,2.0
2005,Eddy,Fobbs,Eddy Fobbs,C-PF,82.25,83.25,235.2,90.75,111.5,6.7,8.75,9.5,29.5,34.0,11.53,3.28,12.0
2005,Sharrod,Ford,Sharrod Ford,PF,79.25,80.25,212.8,85.5,106.0,6.7,8.75,9.5,28.5,37.0,11.92,3.2,9.0
2005,Channing,Frye,Channing Frye,PF-C,81.5,82.5,243.6,86.5,110.5,6.7,8.75,9.5,27.5,31.0,11.6,3.38,19.0
2005,Deng,Gai,Deng Gai,PF-C,79.75,81.25,214.0,88.5,110.5,6.7,8.75,9.5,31.5,35.5,12.51,3.27,11.0
2005,Francisco,Garcia,Francisco Garcia,SF-SG,77.75,79.0,189.6,82.75,103.0,6.7,8.75,9.5,27.5,31.5,10.63,3.33,5.0
2005,John,Gilchrist,John Gilchrist,PG,73.25,74.5,195.2,81.25,96.5,6.7,8.75,9.5,30.5,36.5,11.48,3.15,12.0
2005,Marcin,Gortat,Marcin Gortat,PF-C,83.0,84.0,225.2,87.5,110.0,6.7,8.75,9.5,29.5,36.0,11.48,3.33,18.0
2005,Joey,Graham,Joey Graham,SF,77.25,78.5,216.6,80.0,104.0,6.7,8.75,9.5,30.0,36.0,10.62,3.05,26.0
2005,Danny,Granger,Danny Granger,PF,79.5,80.5,225.4,85.5,103.0,6.7,8.75,9.5,31.0,34.0,10.84,3.34,10.0
2005,Gerald,Green,Gerald Green,SF,78.0,79.25,192.0,81.75,104.0,6.7,8.75,9.5,31.5,39.0,11.2,3.21,7.0
2005,Charles,Hayes,Charles Hayes,SF-PF,77.5,78.75,232.4,82.0,104.5,6.7,8.75,9.5,30.0,33.0,10.7,3.34,20.0
2005,Luther,Head,Luther Head,PG-SG,74.0,75.0,178.8,77.25,98.5,6.7,8.75,9.5,31.5,38.5,11.12,3.21,14.0
2005,Julius,Hodge,Julius Hodge,SG-SF,78.0,79.0,202.2,84.5,107.5,6.7,8.75,9.5,24.5,29.0,10.89,3.18,14.0
2005,Jared,Homan,Jared Homan,C-PF,79.75,80.75,248.2,85.25,104.5,6.7,8.75,9.5,29.0,34.5,11.3,3.26,16.0
2005,Ersan,Ilyasova,Ersan Ilyasova,SF,79.75,81.0,208.8,85.25,109.5,6.7,8.75,9.5,22.0,30.0,11.59,3.56,2.0
2005,Jarrett,Jack,Jarrett Jack,PG,74.5,75.5,197.6,79.5,100.0,6.7,8.75,9.5,26.0,28.5,10.87,3.24,5.0
2005,Dwayne,Jones,Dwayne Jones,C-PF,80.5,82.0,242.2,86.75,108.5,6.7,8.75,9.5,28.0,31.5,11.87,3.25,15.0
2005,Mindaugas,Katelynas,Mindaugas Katelynas,SF-PF,79.5,80.5,217.0,83.0,105.5,6.7,8.75,9.5,31.5,35.0,11.6,3.38,7.0
2005,Jason,Klotz,Jason Klotz,C-PF,80.5,81.75,249.4,82.0,107.5,6.7,8.75,9.5,21.5,27.0,13.13,3.68,12.0
2005,Carl,Krauser,Carl Krauser,PG-SG,71.5,72.75,193.4,77.5,98.5,6.7,8.75,9.5,26.0,31.0,11.62,3.38,8.0
2005,Keith,Langford,Keith Langford,SG-SF,74.25,75.5,203.2,81.0,101.0,6.7,8.75,9.5,32.0,29.5,11.38,3.23,8.0
2005,David,Lee,David Lee,PF,79.75,81.0,229.5,84.0,106.5,6.7,8.75,9.5,30.5,32.5,10.8,3.19,14.0
2005,David,Lucas,David Lucas,PF,78.5,79.75,233.4,84.0,103.5,6.7,8.75,9.5,29.0,34.5,11.3,3.26,17.0
2005,John,Lucas III,John Lucas III,PG,69.25,70.5,154.4,72.0,92.0,6.7,8.75,9.5,29.0,34.0,10.44,3.14,4.0
2005,Rawle,Marshall,Rawle Marshall,SG-SF,76.5,77.75,186.6,85.0,104.0,6.7,8.75,9.5,30.5,37.0,11.64,3.21,7.0
2005,Jason,Maxiell,Jason Maxiell,PF,77.0,78.25,257.6,87.25,107.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2005,Sean,May,Sean May,PF,79.0,80.5,258.8,85.25,105.0,6.7,8.75,9.5,30.0,33.0,11.04,3.29,12.0
2005,Rashad,McCants,Rashad McCants,SG,74.75,76.0,201.0,82.75,103.5,6.7,8.75,9.5,32.5,34.5,10.39,3.11,15.0
2005,Ivan,McFarlin,Ivan McFarlin,PF,77.5,78.75,228.6,81.0,105.5,6.7,8.75,9.5,26.5,32.0,10.64,3.27,10.0
2005,Juan,Mendez,Juan Mendez,PF-SF,77.25,78.75,231.4,84.0,106.5,6.7,8.75,9.5,29.0,33.0,11.7,3.24,14.0
